,open,high,low,close,volume
2023-06-30 10:23:00,159.8900,159.9000,159.8900,159.8950,743
2023-06-30 10:22:00,159.9900,160.0100,159.8700,159.9100,11504
2023-06-30 10:21:00,160.0500,160.1300,160.0500,160.0500,3879
2023-06-30 10:20:00,160.0000,160.0700,159.8800,160.0100,8643
2023-06-30 10:19:00,159.9400,160.0400,159.8900,159.8900,6444
2023-06-30 10:18:00,159.9000,159.9600,159.8600,159.9000,5114
2023-06-30 10:17:00,159.9400,160.0500,159.9300,159.9300,4979
2023-06-30 10:16:00,160.0000,160.0200,159.8600,159.9300,8280
2023-06-30 10:15:00,159.9100,160.0200,159.9000,160.0000,6393
2023-06-30 10:14:00,159.9800,160.0200,159.8950,159.8950,6663
2023-06-30 10:13:00,160.0050,160.0650,159.9700,159.9700,3586
2023-06-30 10:12:00,159.9800,160.0050,159.9700,160.0000,2234
2023-06-30 10:11:00,159.9000,160.0500,159.8900,160.0350,3900
2023-06-30 10:10:00,159.9700,159.9710,159.8300,159.8300,1687
2023-06-30 10:09:00,159.8700,160.1000,159.8350,160.0450,4706
2023-06-30 10:08:00,159.9300,159.9300,159.7500,159.9000,2098
2023-06-30 10:07:00,159.8650,159.8800,159.8550,159.8800,95442
2023-06-30 10:06:00,159.8600,159.8650,159.8600,159.8650,570
2023-06-30 10:05:00,159.8850,159.8850,159.8850,159.8850,359
2023-06-30 10:04:00,159.7900,159.7900,159.7300,159.7300,994
2023-06-30 10:03:00,159.8700,159.9900,159.7700,159.8700,1272
2023-06-30 10:02:00,159.7900,159.8400,159.7900,159.8400,828
2023-06-30 10:01:00,160.0200,160.0200,159.8200,159.8200,2544
2023-06-30 10:00:00,160.0200,160.0460,160.0200,160.0440,2521
2023-06-30 09:59:00,159.9900,159.9900,159.9900,159.9900,370
2023-06-30 09:58:00,160.0000,160.0400,160.0000,160.0000,1601
2023-06-30 09:57:00,159.7700,159.7700,159.7700,159.7700,474
2023-06-30 09:56:00,159.5300,159.5900,159.5000,159.5000,1311
2023-06-30 09:55:00,159.8450,159.8450,159.8450,159.8450,627
2023-06-30 09:54:00,159.7900,159.7900,159.7500,159.7500,506
2023-06-30 09:53:00,159.8700,159.8700,159.8100,159.8100,1206
2023-06-30 09:52:00,160.0000,160.0050,159.8200,159.9200,3052
